parent_strain	strain	parent_country	country	date	date_lower	date_upper	div	country_entropy	dist
Italy/INMI1-N/2020_travel_history	Italy/INMI1-N/2020			None					0.0
NODE_0002099	NODE_0000663			None					0.0
NODE_0000663	NODE_0000664			None					0.0
NODE_0000664	NODE_0000665	USA	USA	2020.2380234133332	2020.2120615296055	2020.254944285877	1.99039546495119	0.017483635223964508	0.0
NODE_0000665	Italy/INMI1-cs/2020_travel_history			None					0.0
NODE_0000664	NODE_0002116	USA	USA	2020.1789617486338	2020.163222141985	2020.1955391428355	5.965214263417085	0.31037868593656986	0.993260572467193
NODE_0002120	England/201061453/2020			None					0.0
NODE_0002116	NODE_0000668	China	China	2020.040525716295	2020.0345989349842	2020.045128973993	0.9941268972384812	0.0013301585195695355	0.0
NODE_0000668	NODE_0000669			None					0.0
NODE_0000669	Norway/1494/2020			None					0.0
NODE_0000669	Norway/1455/2020	Norway	Norway	2020.1625683060108	2020.1625683060108	2020.1625683060108	2.984766493768075	-1.000088900581841e-12	0.0
NODE_0000668	NODE_0000670	China	China	2020.0456004999883	2020.01996179741	2020.072308303681	0.9941268972384812	0.0013026243481106892	0.0
NODE_0000670	Norway/1443/2020			None					0.0
NODE_0000670	NODE_0000671	China	China	2020.0750848040695	2020.054201797944	2020.0751366120219	0.9941268972384812	0.0013011711190035555	0.0
NODE_0000671	Norway/1493/2020			None					0.0
NODE_0000671	Norway/1694/2020	Norway	Norway	2020.1762295081967	2020.1762295081967	2020.1762295081967	2.984766493768075	-1.000088900581841e-12	0.0
NODE_0000663	NODE_0000672	China	China	2020.078684469231	2020.0703452932198	2020.0887978142075	0.9941268972384812	0.0012730446247747119	0.0
NODE_0000672	Norway/1538/2020			None					1.9960113394137524
NODE_0000672	NODE_0000674	China	China	2020.0092659289087	2019.9956964714524	2020.0132122118512	6.176586791956595e-17	0.016613363827379397	0.0
NODE_0000674	Italy/INMI2-N/2020_travel_history			None					1.1102230246251565e-15
Italy/INMI2-N/2020_travel_history	Italy/INMI2-N/2020			None					0.0
NODE_0000674	NODE_0000675			None					0.0
NODE_0000675	Taiwan/TSGH-36/2020			None					1.1102230246251565e-15
NODE_0000676	NODE_0000677	China	China	2020.0313962120745	2020.0142496546007	2020.0368281515182	0.9941268972384812	0.0002925330301186683	0.0
NODE_0000677	NODE_0000678			None					0.0
NODE_0000678	Spain/Valencia298/2020			None					2.0062863694615367
NODE_0000678	Taiwan/TSGH-06/2020			None					0.9978762042281475
NODE_0000677	NODE_0000679	China	China	2020.058743169399	2020.0310780969753	2020.058743169399	7.411904150347914e-17	0.008296839724358468	0.0
NODE_0000679	Spain/Madrid_H12_34/2020			None					1.9979259000716385
NODE_0000679	Poland/PL_P39/2020			None					2.9943699086981854
NODE_0000676	NODE_0000680	China	China	2020.0119329149725	2019.999928647172	2020.0215099174486	6.794245471152254e-17	0.01694583190331726	0.0
NODE_0000680	NODE_0000681			None					0.0
NODE_0000681	Chile/Santiago_6/2020			None					0.0
NODE_0000681	Spain/Zaragoza2466/2020			None					0.9999255991456288
NODE_0000680	NODE_0002107			None					0.992162808975626
NODE_0002107	Georgia/Tb-468/2020			None					0.9976999001505211
NODE_0002107	Georgia/Tb-54/2020			None					0.0
NODE_0002107	Georgia/Tb-537/2020	Georgia	Georgia	2020.1953551912568	2020.1953551912568	2020.1953551912568	3.9859864202382775	-9.99866855976916e-13	0.9992511624696561
NODE_0002099	NODE_0002125			None					0.9920529116452217
NODE_0002125	NODE_0002131	United Kingdom	United Kingdom	2020.2395592084183	2020.189235761953	2020.2731018751367	5.965214263417085	0.0027949160581387223	0.9920640947547201
NODE_0002131	Korea/KCDC2046/2020			None					0.9977339353736765
NODE_0002131	NODE_0002132			None					1.9848943529857017
NODE_0002132	Korea/KCDC2044/2020			None					0.0
NODE_0002132	Korea/KCDC2042/2020			None					0.9977521638017892
NODE_0002126	Australia/VIC887/2020			None					4.99904600054691
NODE_0002126	NODE_0002127	United Kingdom	United Kingdom	2020.241300592758	2020.1926164650308	2020.255578647191	5.965214263417085	0.05735302011350964	0.9920588881487449
NODE_0002127	NewZealand/20VR1759/2020			None					1.0172586282617289
NODE_0002127	NODE_0002128	Switzerland	Switzerland	2020.2046206092807	2020.1897439399943	2020.2231303356596	5.965214263417085	1.026197633492488	1.9848822800267802
NODE_0002128	NewZealand/20VR1109/2020			None					1.9972375640195228
NODE_0002128	NODE_0000692	China	China	2020.0405632557417	2020.0308420292095	2020.0514608605502	9.264880187934892e-17	0.9749429373483941	0.0
NODE_0000692	Uruguay/UY-10/2020			None					1.003878049184637
NODE_0000692	NewZealand/20VR1619/2020			None					0.0
NODE_0002125	NODE_0002147	Spain	Spain	2020.2169831092872	2020.1990544624207	2020.2445015325525	5.966529870684713	0.0004727187585776718	0.9922265112134108
NODE_0002147	Korea/KCDC2023/2020			None					0.9977083622196861
NODE_0002147	Korea/KCDC2025/2020			None					0.9977083622196861
NODE_0002147	Korea/KCDC2045/2020			None					0.9978296226034593
NODE_0002147	Korea/KCDC2017/2020			None					0.9977083622196861
NODE_0002147	Korea/KCDC2016/2020			None					1.9964129949722076
NODE_0002147	Korea/KCDC2027/2020			None					0.9978412974668642
NODE_0002147	NODE_0002156	Spain	Spain	2020.214480874317	2020.2022241751765	2020.214480874317	5.966529870684713	0.0004944827995887286	0.9920600497085243
NODE_0002156	Korea/KCDC2015/2020			None					1.996104253191386
NODE_0002156	Korea/BA-ACH_2719/2020			None					0.0
NODE_0002147	NODE_0000702			None					0.0
NODE_0000702	Korea/KCDC2049/2020			None					0.0
NODE_0000702	NODE_0000705			None					0.0
NODE_0000705	Korea/KCDC2019/2020			None					0.0
NODE_0000705	Korea/KCDC2020/2020			None					0.0
NODE_0002125	NODE_0002158			None					0.9920640947547201
NODE_0002158	Australia/NSW75/2020			None					0.0
NODE_0002158	NODE_0002159			None					0.9921852335475903
NODE_0002159	England/20080000204/2020			None					1.0002700869806365
NODE_0002159	England/20072030304/2020			None					0.0
NODE_0002159	Australia/VIC218/2020			None					4.993874437598562
NODE_0002159	England/09c/2020_travel_history			None					8.881784197001252e-16
England/09c/2020_travel_history	England/09c/2020			None					0.0
NODE_0002159	Kenya/D6/2020			None					3.002426339360637
NODE_0002159	NODE_0000710			None					0.0
NODE_0000710	NODE_0000711	China	China	2020.0669398907103	2020.051714501157	2020.0669398907103	1.111785622552187e-16	0.0012740280699864491	0.0
NODE_0000711	NODE_0002180	Belgium	Belgium	2020.1591774854694	2020.1342382976948	2020.191119019859	3.976747014989099	1.6270655325225802	0.9920514296970557
NODE_0002180	England/200940527/2020			None					0.0
NODE_0000713	England/20099072604/2020			None					0.0
NODE_0000713	England/20099048404/2020			None					0.0
NODE_0000711	NODE_0000714			None					0.0
NODE_0000714	NODE_0002175			None					0.992182927249857
NODE_0002175	Jamaica/JM-CDC-0869/2020			None					0.0
NODE_0002175	NODE_0000717	China	China	2020.0565107751852	2020.0427945162528	2020.0664548530083	1.0500197546326211e-16	0.0668435350522728	0.0
NODE_0000717	Jamaica/JM-CDC-6365/2020			None					0.0
NODE_0000717	Jamaica/JM-CDC-5836/2020			None					0.0
NODE_0000710	NODE_0000718			None					0.0
NODE_0000718	NODE_0000719			None					0.0
NODE_0000719	NODE_0000720	China	China	2020.0782567086906	2020.0565341451031	2020.140145141218	1.173551490471753e-16	1.9393032789803215	0.0
NODE_0000720	Germany/BAV-MVP0077/2020			None					2.9998640937166012
NODE_0000720	NODE_0002185	Iceland	Iceland	2020.214480874317	2020.2025609288385	2020.214480874317	5.965400501343951	0.00026474603993477364	0.9920627749323501
NODE_0002185	NewZealand/20VR0988/2020			None					1.0004860116227494
NODE_0002185	England/PORT-2CF302/2020			None					2.0025523998237214
NODE_0000719	NODE_0000722	Indonesia	Indonesia	2020.1812896167644	2020.1639545110152	2020.1969487135111	0.9941268972384812	0.006188070083944352	0.0
NODE_0000722	England/201620031/2020			None					4.04842492310088
NODE_0000722	NODE_0002163	Spain	Spain	2020.1628808469582	2020.1548308689032	2020.1755195693345	4.971079967162268	0.0827895147389505	0.9920627749323501
NODE_0002163	DRC/158/2020			None					1.9966566778560209
NODE_0000718	NODE_0000724	United Kingdom	United Kingdom	2020.2062841530055	2020.1935323811215	2020.2062841530055	0.9942170861590822	0.5258726369915098	0.0
NODE_0000724	NODE_0000725	Indonesia	Indonesia	2020.189699177626	2020.1705552076403	2020.202078599111	0.9941268972384812	0.07348564205129048	0.0
NODE_0000725	Brazil/ES-225/2020			None					0.999207386859708
NODE_0000725	NODE_0000726			None					0.0
NODE_0000726	Nigeria/OS016-CV3/2020			None					0.0
NODE_0000726	Nigeria/OY045A-CV35/2020			None					0.0
NODE_0000724	NODE_0000727			None					0.0
NODE_0000727	NODE_0000728	USA	USA	2020.152574870867	2020.1419055276554	2020.1552922434287	0.9943707411131263	0.04189331843735524	0.0
NODE_0000728	Ireland/22901/2020			None					0.0
NODE_0000728	Nigeria/OG007-CV22/2020			None					0.9978872844679882
NODE_0000727	NODE_0000729	USA	USA	2020.1571038251366	2020.1501205214163	2020.1571038251366	0.9943707411131263	0.019319485151621813	0.0
NODE_0000729	NODE_0000731			None					0.0
NODE_0000731	Portugal/PT0178/2020			None					1.0001614086110493
NODE_0000731	Greece/53/2020	Greece	Greece	2020.2609289617485	2020.2609289617485	2020.2609289617485	6.976031953280863	-1.000088900581841e-12	1.9966912505455516
NODE_0000729	NODE_0000732			None					0.0
NODE_0000732	NODE_0000733	USA	USA	2020.2436793487614	2020.2261896537696	2020.312270547085	1.9886258371392975	0.020320802859792774	0.0
NODE_0000733	Taiwan/TSGH-10/2020			None					0.0
NODE_0000733	Ghana/2230_S4/2020			None					0.0
NODE_0000732	NODE_0000734	United Kingdom	United Kingdom	2020.1757527505958	2020.1617396811967	2020.1825406906141	1.9928783412841562	0.661968393634553	0.0
NODE_0000734	Greece/146/2020			None					0.0
NODE_0002125	NODE_0000766	Taiwan	Taiwan	2020.1571038251366	2020.140977971064	2020.1571038251366	6.961115557897979	0.00019608796271015254	0.0
NODE_0000766	NODE_0000767			None					0.0
NODE_0000767	NODE_0002136	Netherlands	Netherlands	2020.2318666759286	2020.1999512169566	2020.2445355191257	8.955605376182818	0.0004813988640713243	0.9920640947547201
NODE_0002136	Colombia/INS-80663/2020			None					3.0264663222014656
NODE_0002136	NODE_0000687			None					0.0
NODE_0000687	NewZealand/20VR1285/2020			None					2.0212218750491875
NODE_0000687	NODE_0002138			None					0.9920644781208336
NODE_0002138	Slovenia/808/2020			None					0.9977231453117144
NODE_0002138	Spain/Andalucia201272/2020			None					0.0
NODE_0000767	NODE_0000693			None					0.0
NODE_0000693	NODE_0000694	Hong Kong	Hong Kong	2020.063568775718	2020.0535354010747	2020.0642076502731	0.9941166967707454	0.005233538393523033	0.0
NODE_0000694	Poland/Pom1/2020			None					0.0
NODE_0000694	NODE_0002139			None					0.9922265112134108
NODE_0002139	NODE_0002144	Spain	Spain	2020.1795719628872	2020.1659082417418	2020.1967405551625	5.966529870684713	0.002075254991845928	1.984518832917646
NODE_0002144	Jordan/SR-051/2020			None					0.0
NODE_0002144	Jordan/SR-057/2020	Jordan	Jordan	2020.23087431694	2020.23087431694	2020.23087431694	5.966141152183862	-1.000088900581841e-12	0.0
NODE_0002139	NODE_0000777			None					0.0
NODE_0000777	Jordan/SR-037/2020			None					0.0
NODE_0000777	NODE_0000697	China	China	2020.0309380761723	2020.0208560826018	2020.051623496955	8.647221508739233e-17	0.0022288435892232512	0.0
NODE_0000697	Jordan/SR-056/2020			None					0.0
NODE_0000697	NODE_0000698			None					0.0
NODE_0000698	NewZealand/20VR0901/2020			None					0.0
NODE_0000698	NODE_0000699			None					0.0
NODE_0000699	Jordan/SR-0333/2020			None					0.0
NODE_0000699	Jordan/SR-0338/2020	Jordan	Jordan	2020.266393442623	2020.266393442623	2020.266393442623	3.977235329502053	-1.000088900581841e-12	0.0
NODE_0000766	NODE_0002188			None					0.9920529566528198
NODE_0002188	Greece/49_36716/2020			None					2.996296242996956
NODE_0002188	Switzerland/1000477102/2020			None					1.9958478140159182
NODE_0002188	NODE_0002195	Spain	Spain	2020.1877451133596	2020.1667980633274	2020.206234104833	4.971079967162268	1.8792316375957387	0.9922156975459853
NODE_0002195	Greece/236_31815/2020			None					3.9957249222519993
NODE_0002195	Hangzhou/HZCDC6789/2020			None					3.9932787025071415
NODE_0002188	NODE_0002206	Spain	Spain	2020.179947726659	2020.15822194949	2020.1937826003261	4.971079967162268	0.08544500869925795	2.977739444198302
NODE_0002206	Timor-Leste/TL25/2020			None					0.9997899873675085
NODE_0000791	Jordan/SR-053/2020	Jordan	Jordan	2020.217213114754	2020.217213114754	2020.217213114754	6.960388276852881	-1.000088900581841e-12	0.0
NODE_0000791	NODE_0000738			None					0.0
NODE_0000738	Jordan/SR-042/2020			None					0.0
NODE_0000738	Jordan/SR-035/2020			None					0.0
NODE_0002188	NODE_0002216	Hungary	Hungary	2020.2254098360656	2020.207243667835	2020.2254098360656	4.971079967162268	0.2890381552779852	0.9920529116452217
NODE_0002216	SouthAfrica/KRISP-02/2020			None					3.0168537001101727
NODE_0002216	NODE_0002217	Spain	Spain	2020.2055320703982	2020.1962299381507	2020.2151561632334	4.971079967162268	0.8633442746234469	0.9921721419049128
NODE_0002217	Poland/1111112/2020			None					5.002208297988334
NODE_0002219	Canada/Qc-L00241042/2020			None					8.881784197001252e-16
NODE_0002188	NODE_0000742	China	China	2020.0749100189037	2020.037946767357	2020.0849188331517	0.9941268972384812	0.001329947027967393	0.0
NODE_0000742	NODE_0000743			None					0.0
NODE_0000743	Iceland/480/2020			None					1.9970606184129087
NODE_0000743	NODE_0002201	Colombia	Colombia	2020.217049154987	2020.199624006457	2020.2285383039425	25.277391346721554	0.00021052660936698715	0.9920433535598248
NODE_0002201	Netherlands/NA_46/2020			None					8.881784197001252e-16
NODE_0002201	Netherlands/NA_620/2020			None					1.00529271486581
NODE_0000742	NODE_0000745	Netherlands	Netherlands	2020.1530717246414	2020.0263211133524	2020.154370286719	0.9942083477732997	0.0001591202674652228	0.0
NODE_0000745	NODE_0000746			None					0.0
NODE_0000746	Netherlands/NoordBrabant_6/2020			None					0.9985359642177061
NODE_0000746	NODE_0002212	Spain	Spain	2020.2090163934427	2020.197258739759	2020.2090163934427	4.971079967162268	1.8549824932097114	0.9922195072655509
NODE_0002212	SriLanka/COV486/2020			None					0.9977159626201688
NODE_0002212	Iceland/38/2020			None					0.9977159626201688
NODE_0000745	NODE_0000748			None					0.0
NODE_0000748	NODE_0000749			None					0.0
NODE_0000749	Netherlands/ZuidHolland_81/2020			None					1.9978441049904516
NODE_0000749	Jamaica/JM-CDC-0078/2020			None					0.9978762042281479
NODE_0000748	NODE_0000750			None					0.0
NODE_0000750	NODE_0000751			None					0.0
NODE_0000751	Netherlands/NoordBrabant_20/2020			None					0.0
NODE_0000750	NODE_0000752			None					0.0
NODE_0000752	NODE_0000753			None					0.0
NODE_0000753	Chile/Santiago_24/2020			None					0.0
NODE_0000753	Ireland/24042/2020			None					0.0
NODE_0000752	NODE_0000754			None					0.0
NODE_0000754	NODE_0000756			None					0.0
NODE_0000756	BosniaandHerzegovina/ChVir7340/2020			None					0.9977006585718255
NODE_0000756	NODE_0002214			None					0.9920529116452217
NODE_0002214	Portugal/PT0278/2020			None					0.9996502232357045
NODE_0002214	Portugal/PT0279/2020			None					0.0
NODE_0000754	NODE_0000758			None					0.0
NODE_0000758	NODE_0000759	Netherlands	Netherlands	2020.1707650273224	2020.1641466706358	2020.1707650273224	1.9884177095164373	1.5002990117428453e-05	0.0
NODE_0000759	Oman/RESP-20-4400/2020			None					8.881784197001252e-16
NODE_0000759	Greece/144/2020			None					0.0
NODE_0000758	NODE_0000760			None					0.0
NODE_0000760	Uruguay/UY-NYUMC863/2020			None					1.002758343780953
NODE_0002251	NODE_0002077			None					1.9848648532892992
NODE_0002077	Taiwan/TSGH-25/2020			None					6.053515318588909
NODE_0002077	NODE_0000762			None					0.9921809247776276
NODE_0000762	NODE_0000763	Iran	Iran	2020.232967682822	2020.1899927859674	2020.2363387978141	9.950684145070998	0.0012659019114853378	0.0
NODE_0000763	Egypt/CUNCI-HGC028/2020			None					5.013213078751216
NODE_0000763	Kuwait/KU001/2020_travel_history			None					0.0
NODE_0000762	NODE_0002060	Russia	Russia	2020.2145242303488	2020.2008829710235	2020.217213114754	6.966299108247697	0.16541600319483676	0.0
NODE_0002060	NODE_0002062			None					0.9922210832425713
NODE_0002062	Kenya/NIC_248/2020			None					5.021130823690704
NODE_0002062	Uganda/UG013/2020			None					2.9998421969311053
NODE_0002060	NODE_0002064			None					0.9921793927743994
NODE_0002064	Austria/Graz-MUG11/2020			None					1.9962117644219033
NODE_0002064	NODE_0002065			None					1.9868593954247329
NODE_0002065	Uganda/UG003/2020			None					2.0161978252866604
NODE_0002065	BosniaandHerzegovina/01-Livno/2020			None					5.002491123108818
NODE_0002060	NODE_0000770			None					0.0
NODE_0000770	NODE_0000771			None					0.0
NODE_0000771	Kuwait/KU005/2020_travel_history			None					0.0
NODE_0000771	Austria/Graz-MUG7/2020			None					2.9983669844423546
NODE_0000770	NODE_0002067	Russia	Russia	2020.2146275484638	2020.1983732720425	2020.2429068202725	7.960455659434989	0.0004231945079514972	0.992060098130445
NODE_0002067	Romania/Iasi-296512/2020			None					9.033597068312314
NODE_0002067	Austria/Graz-MUG15/2020	Austria	Austria	2020.2964480874316	2020.2964480874316	2020.2964480874316	7.98809755096962	-1.000088900581841e-12	4.995621130065873
NODE_0002067	SaudiArabia/KAUST-Madinah211/2020			None					2.9944598828425555
NODE_0002067	Sweden/20-06169/2020			None					0.9983763974872932
NODE_0002067	Oman/RESP-20-5505/2020			None					2.995280181369944
NODE_0002067	NODE_0000773			None					0.0
NODE_0000773	Kenya/P1118/2020			None					2.0452900576099413
NODE_0000773	NODE_0000774			None					0.0
NODE_0000774	NODE_0000775			None					0.0
NODE_0000775	England/20139015304/2020			None					0.0
NODE_0000775	Austria/Graz-MUG5/2020			None					0.0
NODE_0000774	NODE_0000776			None					0.0
NODE_0000776	Switzerland/130004/2020			None					0.0
NODE_0000776	Austria/Graz-MUG1/2020	Austria	Austria	2020.23087431694	2020.23087431694	2020.23087431694	2.982594341658544	-9.99866855976916e-13	0.0
NODE_0002077	NODE_0002055			None					0.99207256295451
NODE_0002055	NODE_0000778			None					0.0
NODE_0000778	SouthAfrica/KRISP-0001/2020			None					1.9984761637596131
NODE_0000778	NODE_0000779	Iran	Iran	2020.0583348049624	2020.0477033724276	2020.0630697183844	3.978100015875803	0.49298636665253753	0.0
NODE_0000779	Switzerland/120234/2020			None					2.051369773423774
NODE_0000779	Latvia/03/2020			None					0.9978640391178741
NODE_0002055	NODE_0002052	Russia	Russia	2020.2145597213453	2020.2038542706605	2020.2226775956283	6.966299108247697	0.7166318425333941	0.9921911642773367
NODE_0002052	Taiwan/TSGH-28/2020			None					18.18979398634691
NODE_0002052	NODE_0002049			None					1.985211376654707
NODE_0002049	Uganda/UG006/2020			None					7.052461873412632
NODE_0002049	Uganda/UG005/2020			None					6.066293641768269
NODE_0002052	NODE_0002043	United Kingdom	United Kingdom	2020.1885288722733	2020.1756899403454	2020.2085097703953	6.966299108247697	0.7787924379258315	0.9921906200924022
NODE_0002043	Germany/BavPat4-ChVir1019/2020			None					0.0
NODE_0002043	NODE_0000783			None					0.0
NODE_0000783	Germany/BavPat7-ChVir1289/2020			None					0.0
NODE_0000783	NODE_0000784	Iran	Iran	2020.0664424532822	2020.0584807284627	2020.072373875695	3.978100015875803	0.48455262758878553	0.0
NODE_0000784	Germany/BavPat8-ChVir1356/2020			None					0.0
NODE_0000784	NODE_0000785			None					0.0
NODE_0000785	Germany/BavPat10-ChVir1482/2020			None					0.0
NODE_0000785	Germany/BavPat14-ChVir1483/2020	Germany	Germany	2020.1079234972676	2020.1079234972676	2020.1079234972676	5.965214378678474	-1.000088900581841e-12	0.0
NODE_0002052	NODE_0000786			None					0.0
NODE_0000786	Germany/BavPat1-ChVir929/2020			None					0.0
NODE_0000786	NODE_0000787	China	China	2020.066283953138	2020.0549889229712	2020.0669398907103	2.9838098646380127	1.6021284426254145e-06	0.0
NODE_0000787	Germany/BavPat3-ChVir1020/2020			None					0.0
NODE_0000787	NODE_0000788			None					0.0
NODE_0000788	Germany/BavPat2-ChVir984-ChVir1017/2020			None					0.0
NODE_0000788	NODE_0000789			None					0.0
NODE_0000789	Germany/BavPat1/2020			None					0.0
NODE_0000789	NODE_0000790			None					0.0
NODE_0000790	Egypt/CUNCI-HGC015/2020			None					0.0
NODE_0000790	NODE_0002040	United Kingdom	United Kingdom	2020.188682473778	2020.1589927747502	2020.2067452446688	6.966299108247697	0.36351898095663726	0.9920714392934951
NODE_0002040	UnitedArabEmirates/L9440/2020			None					3.998304972062062
NODE_0002040	Italy/IZSPB_CL1/2020			None					1.9959071048922477
NODE_0002040	Italy/LO-11550-28Feb/2020			None					0.9977402566852156
NODE_0002040	India/GBRC6/2020			None					4.99592886652907
NODE_0002040	Germany/BAV-V2010840/2020			None					1.997026941842794
NODE_0002040	Portugal/PT0140/2020			None					3.0029346239589483
NODE_0002040	Italy/PV-12578-29Feb/2020			None					1.9966092939802706
NODE_0002040	CostaRica/CV-0007/2020			None					3.0126161466981305
NODE_0002040	Poland/PL_P15/2020			None					3.9946854203738056
NODE_0002040	India/NCDC-01257/2020			None					1.9981359388774473
NODE_0002040	Singapore/116/2020			None					5.0004127086646815
NODE_0002040	Italy/CR-9214-26Feb/2020			None					0.9977402566852156
NODE_0002040	NorthernIreland/HSCNI01/2020			None					1.0018739794570264
NODE_0002040	Croatia/17-S7new/2020			None					3.994818945306573
NODE_0002040	Beijing/DT-travelUK03/2020_travel_history			None					2.995491388511219
Beijing/DT-travelUK03/2020_travel_history	Beijing/DT-travelUK03/2020			None					0.0
NODE_0002040	Italy/TE4925/2020			None					1.9964071092526172
NODE_0002040	Greece/33_36910/2020			None					3.998160710751412
NODE_0002040	Portugal/PT0542/2020			None					4.012725929370413
NODE_0002040	NODE_0001917	Netherlands	Netherlands	2020.2279574776217	2020.2051126822855	2020.2459459710285	8.95042963559336	0.00048132926093484145	1.9849075797307192
NODE_0001917	HongKong/HKSH0003/2020			None					0.0
NODE_0001917	HongKong/HKSH0004/2020	Hong Kong	Hong Kong	2020.2035519125682	2020.2035519125682	2020.2035519125682	5.965278652882012	-1.000088900581841e-12	0.0
NODE_0002040	NODE_0001848			None					0.9920710363338054
NODE_0001848	Switzerland/42169471/2020			None					0.0
NODE_0001848	Belgium/VAM-0506416/2020			None					3.9967983579527635
NODE_0001806	Spain/Madrid201105/2020			None					1.999298210176696
NODE_0001806	Spain/CastillayLeon201061/2020	Spain	Spain	2020.1571038251366	2020.1571038251366	2020.1571038251366	5.973754527133595	-1.000088900581841e-12	0.9992040492821728
NODE_0001739	UnitedArabEmirates/L5621/2020			None					0.0
NODE_0001739	Sweden/20-50043/2020			None					0.9978628765363133
NODE_0001728	Netherlands/NA_699/2020			None					0.9985842023823679
NODE_0001728	Netherlands/NA_608/2020			None					2.010467053009016
NODE_0002040	NODE_0001962	Russia	Russia	2020.2049439202422	2020.1828273936162	2020.245361497488	6.966299108247697	1.6823053985851573	0.9920813886342712
NODE_0001962	India/763/2020_travel_history			None					0.9977523355126836
NODE_0001962	NODE_0000800			None					0.0
NODE_0000800	India/772/2020_travel_history	Italy	Italy	2020.1734972677596	2020.1734972677596	2020.1734972677596	4.970892207203151	-9.99866855976916e-13	0.0
NODE_0000800	India/773/2020_travel_history			None					0.0
NODE_0002040	NODE_0001853	United Kingdom	United Kingdom	2020.2063180589314	2020.1881870210475	2020.216690597467	6.966299108247697	0.7967103607930367	0.9920813886342712
NODE_0001853	Luxembourg/LNS5971805/2020			None					1.9961273879632602
NODE_0001853	NODE_0001854			None					0.9920935641340982
NODE_0001854	SouthAfrica/R03006/2020			None					0.0
NODE_0001854	SouthAfrica/R05360/2020	South Africa	South Africa	2020.217213114754	2020.217213114754	2020.217213114754	6.976628921934882	-1.000088900581841e-12	1.0094134717316203
NODE_0002040	NODE_0001818			None					0.9922437666490094
NODE_0001818	Morocco/6893/2020			None					6.043389060142609
NODE_0001818	NODE_0000804			None					0.0
NODE_0000804	NewZealand/20VR1797/2020			None					1.9973321550586967
NODE_0000804	Poland/PL_P17/2020			None					0.0
NODE_0001957	Poland/PL_P6/2020	Poland	Poland	2020.2445355191257	2020.2445355191257	2020.2445355191257	5.966055883229113	-1.000088900581841e-12	0.0
NODE_0001957	NODE_0001958	Russia	Russia	2020.1972763543715	2020.1854606739792	2020.2407170071951	6.966299108247697	0.11695207709335098	3.972045002349928
NODE_0001958	Poland/PL_P26/2020			None					0.0
NODE_0001958	NODE_0000807			None					0.0
NODE_0000807	Poland/PL_P13/2020			None					0.0
NODE_0000807	Poland/PL_P22/2020			None					0.0
NODE_0002040	NODE_0001872	Hungary	Hungary	2020.2131261222905	2020.1978290361951	2020.2231254885169	6.966299108247697	1.0670682481424008	1.9845592086620432
NODE_0001872	NewZealand/20VR1776/2020			None					0.9982428373470054
NODE_0001872	NewZealand/20VR2094/2020			None					1.9986759992095635
NODE_0001872	Australia/VIC1116/2020			None					4.045182344381619
NODE_0001872	NODE_0000809			None					0.0
NODE_0000809	Australia/VIC1509/2020			None					0.0
NODE_0000809	Australia/VIC1055/2020			None					0.0
NODE_0002040	NODE_0001812			None					0.9920813886342712
NODE_0001812	NODE_0001815	United Kingdom	United Kingdom	2020.1462033251114	2020.1294100412404	2020.165300546448	6.966299108247697	0.162258017535981	0.9931192602692329
NODE_0001815	Norway/1526/2020			None					8.881784197001252e-16
NODE_0001815	Finland/14M14/2020			None					0.0
NODE_0001812	NODE_0000812			None					0.0
NODE_0000812	NODE_0000813	India	India	2020.195615958988	2020.174995426636	2020.209570125825	7.956390845005693	0.0007850078300762873	0.0
NODE_0000813	Italy/INMI8/2020			None					0.0
NODE_0002040	NODE_0001796	USA	USA	2020.2421567631222	2020.2289654246197	2020.26912568306	7.954805899358781	0.017632480432922648	1.9849075797307192
NODE_0001796	UnitedArabEmirates/L7356/2020			None					0.0
NODE_0001797	Bangladesh/CHRF_0007/2020			None					2.9966142966188283
NODE_0001797	Bangladesh/DU_50768/2020			None					0.997876682066897
NODE_0001796	NODE_0000816	Iran	Iran	2020.165357242876	2020.1532390360467	2020.168962432507	7.956191420878132	0.003243370423741801	0.0
NODE_0000816	Russia/Buryatia-86204/2020			None					0.0
NODE_0002040	NODE_0001885	Belgium	Belgium	2020.1762295081967	2020.1700647032053	2020.1762295081967	8.94845286748172	4.090884383104196e-05	1.9845592086620432
NODE_0001885	NODE_0001888			None					0.9921898692959985
NODE_0001888	Australia/VIC419/2020			None					2.0111826658491587
NODE_0001888	NODE_0001889			None					0.9920586140103005
NODE_0001889	Australia/VIC479/2020			None					1.0065286438457015
NODE_0001889	Australia/VIC1428/2020			None					0.9981876363478541
NODE_0001885	NODE_0000822	Iran	Iran	2020.1691807348823	2020.153589135672	2020.1894862598801	5.967502040869386	0.27922054214296266	0.0
NODE_0000822	Australia/VIC1141/2020			None					0.0
NODE_0000822	NODE_0000823			None					0.0
NODE_0000823	Australia/VIC1067/2020			None					8.881784197001252e-16
NODE_0000823	NewZealand/20VR1911/2020			None					0.0
NODE_0002040	NODE_0001878			None					0.9931123822734094
NODE_0001878	Croatia/297_Varazdin/2020			None					2.99530512167982
NODE_0001878	NODE_0000825			None					0.0
NODE_0000825	Croatia/592_Osijek/2020			None					0.9985886206595165
NODE_0000825	NODE_0000826			None					0.0
NODE_0000826	NODE_0000827	Turkey	Turkey	2020.1949698782842	2020.1739885947866	2020.209463479617	5.967502040869386	0.005321942668494947	0.0
